idx,sentence,emotion
4978,oh that ' s great ! i was hiking along the foothills of mount tibidaybo,joy
4979,i get it !,joy
4980,"so ? congratulations you two , i didn ' t even know you got married .",surprise
4981,oh we - we didn ' t .,non-neutral
4982,no - no . we,fear
4983,what !,surprise
4984,"um uhwe ' re - we ' re just having this baby together but uh , uh that ' s all .",neutral
4985,why !,surprise
4986,"uh well ummwe ' re just not in that place , y ' know ? but we ' re very excited about this .",neutral
4987,oh . well then shut me up .,neutral
4988,just tell me how .,neutral
4989,"uh - oh , i feel another one coming .",non-neutral
4990,sid you lucky deaf bastard .,non-neutral
4991,"let it go , ross .",neutral
4992,"yeah , well , you didn ' t know chi chi .",neutral
4993,do you all promise ?,neutral
4994,yeah ! we promise ! we ' ll be good !,non-neutral
4995,chandler ? do you promise to be good ?,neutral
4996,"you can come in , but your filter - tipped little buddy has to stay outside !",non-neutral
4997,"hey , pheebs .",neutral
4998, dear ms . buffay .,neutral
4999,thank you for calling attention to our error .,neutral
5000,we have credited your account with five hundred dollars .,neutral
5001,"we ' re sorry for the inconvenience , and hope you ' ll accept this - -",neutral
5002,bye bye .,neutral
5003,yes ?,neutral
5004,whatcha doin ' ?,neutral
5005,ooh .,neutral
5006,"oh my god , honey we are so meant to be together . we both have copies of the",neutral
5007,"honey , both yours .",neutral
5008,hey ! great advice on that joey thing !,joy
5009,yeah ? the work problem ?,neutral
5010,oh it was perfect ! i mean it really felt like he was my friend again .,joy
5011,what problem did you tell him you had ?,neutral
5012,"oh that ' s not important . the point is , i reallyi think everything ' s gonna be okay .",neutral
5013,"okay , i ' ve got some ones , you wanna put them in her panties ?",neutral
5014,"no thanks , mom !",disgust
5015,"oh , no umm , hi , that - that , you have to put that out , cause i ' m pregnant .",non-neutral
5016,"ha - ha , it ' s not my baby , ha - ha - ha !",non-neutral
5017,"very good , so good .",joy
5018,"i really , really enjoyed it . very exotic .",joy
5019,"well , i just checked our messages and joshua didn ' t call .",sadness
5020,i mean you ' d think he ' d be worried about me not showing up at his club .,non-neutral
5021,"ugh , you know what makes it so much worse , ross is all happy in vermont !",non-neutral
5022,come on ! look where you are !,non-neutral
5023,"when you get a sec , another round of daiquiris .",neutral
5024,"remember , a virgin for me please .",neutral
5025,oh ! and don ' t let me leave without getting the name of that carpet guy .,neutral
5026,"ahh , come on ! y ' know whaty ' know what , i think i ' m just gonna go home and call kathy .",neutral
5027,"well , if you think it will help .",neutral
5028,no !,anger
5029,that was a test !,non-neutral
5030,in a couple of hours i ' m gonna get really drunk and wanna call kathy and you guys are gonna have to stop me !,non-neutral
5031,"and then after that , i ' m gonna get so drunk , i ' m gonna wanna call janice",non-neutral
5032,you should ! how is she ?,non-neutral
5033,oh !,anger
5034,i think somebody needs another lap dance .,joy
5035,"all right , i definitely taste nutmeg .",neutral
5036,you do ?,surprise
5037,"you don ' t ? well , that ' s the difference between a professional and a layman .",surprise
5038,that and arrogance .,non-neutral
5039,hey .,neutral
5040,hey ! how was sailing ?,joy
5041,wow thanks !,joy
5042,joe ?,non-neutral
5043,yeah !,joy
5044,"uh , you ' ve had a lot of sex right ?",neutral
5045,"when ? today ? some , not a lot .",surprise
5046,"well , it ' s just the reason that i ' m asking is because i kind of eh , uh , i was unable toi mean i really wanted to , but i couldn ' t .",fear
5047,"there huhhmm , there - there was an incident .",fear
5048,"don ' t worry about that man , that happens .",neutral
5049,it ' s happened to you ?,surprise
5050,yeah ! once .,neutral
5051,"well , what ' d you do ?",surprise
5052,i did it anyway .,neutral
5053,sup ? sup dude ?,neutral
5054,"take whatever you want , just please don ' t hurt me .",fear
5055,so you ' re playing a little,neutral
5056,"yes , on a scale from 1 to 10 , 10 being the dumbest a person can look , you are definitely 19 .",disgust
5057,"come on man , really how old !",surprise
5058,"young ! you ' re a man - child okay ! now go get changed because everybody ' s ready and please , oh please , keep my underwear !",disgust
5059,and they knew about it ?,surprise
5060,"okay , well ross , what is this really about ?",surprise
5061,"look , this is my home and i want to be able to come and go whenever i want !",anger
5062,"okay , i will find someplace else to do the rest of my appointments . i just don ' t know what the big deal is !",anger
5063,"the big deal is i don ' t want naked , greasy strangers in my apartment when i want to kick back with a puzzlebeer ! cold beer .",non-neutral
5064,"okay , look , he ' s not gonna hurt them , right ?",neutral
5065,do you always have to bring him here ?,non-neutral
5066,i didn ' t wanna leave him alone .,neutral
5067,alright ?,neutral
5068,we - we had our first fight this morning .,neutral
5069,i think it has to do with my working late .,neutral
5070,"i said some things that i didn ' t mean , and he - he threw some faeces .",neutral
5071,"y ' know , if you ' re gonna work late , i could look in on him for you .",neutral
5072,"oh , that ' d be great !",joy
5073,"okay , but if you do , make sure it seems like you ' re there to see him , okay , and you ' re not like doing it as a favour to me .",neutral
5074,"okay , but if he asks , i ' m not going to lie .",neutral
5075,"all right , check it out .",neutral
5076,check this out .,neutral
5077,it says here that there ' s a place you can go to rent videos of all the museums !,non-neutral
5078, it ' s almost as good as being there . ,neutral
5079,it ' s better ! you can ' t go to a museum in your underwear !,joy
5080,oh - ho ! i bet the british version is god !,joy
5081,"uh , may i help you ?",neutral
5082,"yeah , i talked to you on the phone , i ' m the lady that got stuck with the racecar bed .",neutral
5083,"look , it ' s like i told you , there ' s nothing i can do . you signed for it , monica velula geller .",neutral
5084,"all right , jester man , look we wanna see the king .",neutral
5085,nobody sees the king !,anger
5086,"oh - ho - kay , i ' m talking to the king .",neutral
5087,hey ! you can ' t go back there !,surprise
5088,oh my god .,surprise
5089,"so , this must be kinda neat for ya , huh ?",neutral
5090,"i mean , your dad tells me that you get a couple of days off school , and you , you ah , don ' t have to sell those cookies anymore .",neutral
5091,"well , i kinda wanted to sell the cookies . the girl who sells the most wins a trip to spacecamp , and gets to sit in a",sadness
5092,"wow , you ah , you really like all this space stuff , huh ?",surprise
5093,yeah .,neutral
5094,"my dad says if i spend as much time helping him clean apartments , as i do daydreaming about outer space , he ' d be able to afford a trip to the taj mahal .",neutral
5095,i think you would have to clean a whole lot of apartments to go all the way to india .,neutral
5096,"no . the one in atlantic city , dad loves the slots . he says he ' s gonna double the college money my grandma left me .",non-neutral
5097,"oh , um , i don ' t know if that ' s a good idea .",non-neutral
5098,"oh . look , just friends , i won ' t grope you . i promise .",neutral
5099,"no , i just i think that it ' s too soon .",non-neutral
5100,"no it ' s not too soon , i had lunch at a eleven .",neutral
5101,i invented the game of cups as a way to give joey money .,neutral
5102,and now you want that money back .,surprise
5103,exactly .,neutral
5104,"chandler , what kind of an idiot do you take me for ?",non-neutral
5105,it ' s not a real game ! i made it up !,non-neutral
5106,"i ' m sorry you lost your money , but i won it fair and square .",non-neutral
5107,i don ' t know .,neutral
5108,but i can see through your sheet .,neutral
5109,"yeah , yeah , that ' s her .",neutral
5110,but y ' know what ?,neutral
5111,"doesn ' t matter , i ' m never gonna get to meet her anyway .",sadness
5112,why ?,neutral
5113,"because it ' s impossible to find her apartment ! she lives in some like of hot girl parallel universe , or something .",sadness
5114,"what are you talking about ? she obviously lives on the second floor , seventh apartment from the left !",surprise
5115,no . no . no . she lives on the,non-neutral
5116,"no , those first two windows , that ' s the lobby .",neutral
5117,"and y ' know the other one over there , that ' s the stairway .",neutral
5118,you ' ve been counting wrong .,neutral
5119,i did,non-neutral
5120,"monica , betting the apartment , i don ' t know about this .",non-neutral
5121,"rachel , i have not missed one question the whole game . i own this game ! look at my hand .",non-neutral
5122,why ? do you have the answers written on there ?,surprise
5123,"no ! steady as a rock ! now , are you with me .",neutral
5124,"all right , let ' s do it .",non-neutral
5125,come on !,joy
5126,okay .,neutral
5127,"all right , gentlemen , you ' re up first .",neutral
5128,okay .,neutral
5129,okay .,neutral
5130,you have 30 seconds . and the lightning round beginsstop it now . what was monica ' s nickname when she was a field hockey goalie ?,neutral
5131,big fat goalie .,neutral
5132,correct . rachel claims,neutral
5133,dangerous liaisons,neutral
5134,correct . her actual favorite movie is .,neutral
5135,weekend at bernie ' s,neutral
5136,"well , look , why don ' t you just , why don ' t you do your phase two strip club thing with us .",neutral
5137,"yeah , come on , we can be guys !",joy
5138,no you can ' t .,non-neutral
5139,come on ! let us be guys ! maybe we want to be guys !,non-neutral
5140,"you don ' t want to be guys , you ' d be all hairy and wouldn ' t live as long .",non-neutral
5141,"y ' know you , you just stop being such a wuss and get those off and you come with us and watch naked girls dance around !",anger
5142,okay .,neutral
5143,i ' m sorry .,sadness
5144,"and y ' know what , i just realised , in the last year i ' ve only gone out with two guys , richard and julio .",surprise
5145,"you gotta help me out here , you gotta set me up , you gotta get me back in the game .",fear
5146,"well , that shouldn ' t be a problem . i mean i work in fashion and all i meet are eligible straight men .",neutral
5147,"pete , can i get you something else ?",neutral
5148,"yeah , a slice of cheesecake and - and a date if you ' re given ' em out .",neutral
5149,haven ' t you and i covered that topic ?,neutral
5150,"hmm , come on , you just said to her that you .",neutral
5151,"aww , the only reason you want to go out with me because my blond wig , and the big boobs , and the fact that i serve you food .",non-neutral
5152,"well , if that were true , i ' d dating my aunt ruth .",non-neutral
5153,and the two times we went out were just plain awkward .,disgust
5154,"come on , you think she should go out with me , don ' t you ?",neutral
5155,"well , i mean , are you sure you want to go out with her ?",non-neutral
5156,"i mean that ain ' t a pretty picture in the morning , y ' know what i mean .",disgust
5157,"that wig all in disarray , and boobs flung over the night stand , y ' know .",disgust
5158,"i mean really , think about it .",neutral
5159,"ho - ho , i will .",neutral
5160,i believe i read that somewhere !,surprise
5161,"that only is not funny , it ' s physically impossible !",anger
5162,ok ?,non-neutral
5163,depending on the species i ' d have to have a six foot long .,non-neutral
5164,it ' s not funny !,anger
5165,!,anger
5166,i respectfully disagree .,neutral
