idx,sentence,emotion
3775,"yeah , you ' ve been avoiding her ever since we started going out . look , i made an",non-neutral
3776,yeah . right .,neutral
3777,"good , and hey ! my treat . but that ' s only because you ' re not eating anything , right ?",joy
3778,okay .,neutral
3779,i can ' t believe we ' re here .,joy
3780,oh you ' ve got to be kidding me .,surprise
3781,what ?,surprise
3782,"as a wedding gift to you , the hotel would like to give you the honeymoon suite .",neutral
3783,no ! you have been screwing us all day !,anger
3784,who are you ?,surprise
3785,we ' re you just ten seconds later !,non-neutral
3786,yeah !,non-neutral
3787,you already got the first class tickets ; you got the lounge !,non-neutral
3788,i mean we should get free stuff too !,anger
3789,i mean you ' re not the only ones on your honeymoon !,non-neutral
3790,well you can have the suite if you want .,neutral
3791,we don ' t care about where we stay .,neutral
3792,we ' re here to celebrate our love together .,non-neutral
3793,we don ' t have to get free stuff .,non-neutral
3794,we just want to be together .,non-neutral
3795,we need the stuff .,neutral
3796,yes !,joy
3797,"okay , well then how about a handshake ?",neutral
3798,oh god i ' m sorry !,non-neutral
3799,"oh god , i ' m sorry !",non-neutral
3800,i did not mean to touch thati mean,fear
3801,hey pheebs !,joy
3802,hey !,joy
3803,check it out . how much of a man am i !,joy
3804,wow ! nice ! manly and also kind of a slut .,non-neutral
3805,you ' re turning into a woman .,non-neutral
3806,"which brings us back , of course , to greely ' s theory of dominance .",neutral
3807,"okay , that - that ' s all for today .",neutral
3808,"oh , uh does anyone know where the freeman building is ?",neutral
3809,"yeah , it ' s the new building on avenue a .",neutral
3810,"what ! that - that ' s all the way cross town , i ' m supposed to teach a graduate seminar there in ten minutes .",surprise
3811,"ooh , dude . that ' s not gonna happen .",neutral
3812,move it ! move it ! move it ! hey ! i ' m the teacher !,anger
3813,jason ?,neutral
3814,"yeah , come on in .",neutral
3815,"so phoebe , you ah , sounded kinda serious on the phone , is ah , is anything wrong ?",neutral
3816,no . and i don ' t think i ' m gonna want to .,non-neutral
3817,i can ' t do this .,sadness
3818,"yep . yep , that ' s what i didn ' t want to know .",non-neutral
3819,"well , oh , mark , i ' m doing this for the wrong reasons , y ' know ?",sadness
3820,i ' m just doing it to get back at ross .,non-neutral
3821,"i ' m sorry , it ' s not very fair to you .",sadness
3822,ahh !,surprise
3823,"fair , schmair !",non-neutral
3824,y ' know ?,neutral
3825,"look , if you want to get back at ross , i am here for you .",neutral
3826,really ?,surprise
3827,"no - no , i say - i say , i say we get back at him right on this couch .",neutral
3828,right here !,non-neutral
3829,oh god . i ' m sorry about this .,sadness
3830,that ' s okay .,neutral
3831,you sure ?,non-neutral
3832,yeah . i can just go home and get back at him by myself .,neutral
3833,here she is ! future fashion superstar !,joy
3834,"oh joey , i ' m hardly a",neutral
3835,my little sister dina !,joy
3836,and here we go,neutral
3837,"i saw this movie once where there was a door and no one knew what was behind it , and when they finally got it open millions and millions and millions of bugs came pouring out and they feasted on human flesh .",disgust
3838,y ' know it wouldn ' t kill ya to respect your wife ' s privacy !,non-neutral
3839,stupid closet full of bugs !,anger
3840,"joey . joey , something feels weird and not good weird . i don ' twhoa !",fear
3841,"oh hey whoa - whoa , don ' t worry .",surprise
3842,okay .,neutral
3843,"when my sisters were pregnant they got every weird feeling in the book , it was always nothing .",neutral
3844,really ?,neutral
3845,absolutely .,neutral
3846,okay . oh godow ! oo !,surprise
3847,"okay rach - rach - rach look at me , look at me , everything ' s gonna be fine , trust me .",neutral
3848,okay .,neutral
3849,take my hand .,neutral
3850,here we go .,neutral
3851,oww crushing bones !,surprise
3852,oh hello .,neutral
3853,"oh , it ' s you . i see you everywhere . i ' m jim , jim nelson .",surprise
3854,"oh jim , jim nelson i ' m phoebe , phoebe buffay . we certainly have been seeing a lot of each other lately .",neutral
3855,"we have . maybe we ' ll be seeing each other at dinner tomorrow night , say around 8 o ' clock ?",neutral
3856,"well , maybe we will . oh !",joy
3857,"well , that ' s not something a girl wants to hear .",non-neutral
3858,"no , come on don ' t start . ouch !",non-neutral
3859,what ?,non-neutral
3860,stupid balls are in the way .,non-neutral
3861,oh well . it probably would ' ve been the most constructive solution .,neutral
3862,you have chalk on your face .,neutral
3863,huh ?,non-neutral
3864,"oh , ross you ' re right , i don ' t know why i always thought this was real grass .",non-neutral
3865,"hey , are you okay ?",non-neutral
3866,my wife ' s a lesbian .,non-neutral
3867,cool !,joy
3868,"ross - joey , joey - ross .",neutral
3869,hi .,neutral
3870,hey ! where ya headin ' in those pants ? 1982 ?,non-neutral
3871,"oh monica , listen , i ah , i saw down at the hardware store , they got those designer tiles on sale .",neutral
3872,if you ever want to redo the bathroom floor .,neutral
3873,"why , what ' s wrong with my bathroom floor ?",surprise
3874,"nothing . it ' s just old and dingy , that ' s all .",disgust
3875,i highly doubt that .,anger
3876,"oh yeah . if you ah , move your hamper , you see what color the tile used to be . yeah .",disgust
3877,i can ' t live like this ! what are we gonna do ? what are we gonna do ?,fear
3878,relax . here hold this . this old stuff just comes right off .,neutral
3879,that ' s a little more than i wanted to see .,disgust
3880,aw !,surprise
3881,"look at that , every inch of this stuff is glued down .",surprise
3882,it ' d take forever to pry this up .,non-neutral
3883,"you should ah , you should just leave it .",neutral
3884,i can ' t leave it ! you gouged a hole in my dingy floor .,anger
3885,eh ! there you go .,neutral
3886,"you know that ' s nice , y ' know we could put it back there after the surgeons remove it from your colon !",anger
3887,hi .,neutral
3888,hi !,non-neutral
3889,hey !,joy
3890,"uh , pheebs , about your mom .",neutral
3891,yeah ?,surprise
3892,how ' s that going ?,neutral
3893,"so great . oh , we took a nap today and my mom fell asleep on my tummy and purred .",joy
3894,that ' s so sweet . i ' m gonna get some coffee .,neutral
3895,huh ? what ' d ya say joe ? i ' ll be right there .,surprise
3896,pheebs .,neutral
3897,"i just feel so , uhh .",neutral
3898,all right !,non-neutral
3899,i ' m coming already !,non-neutral
3900,jeez !,non-neutral
3901,really ! you think that will work ?,surprise
3902,"absolutely ! and if it doesn ' t , can i get the extra ticket ?",non-neutral
3903,what the heck is that ?,surprise
3904,hello .,neutral
3905,"hey , pheebs ! it ' s joey !",joy
3906,"hey , joey !",joy
3907,hey !,joy
3908,ooh !,joy
3909,ooh !,joy
3910,i just say someone on thethat looks just like you on the subway .,non-neutral
3911,"and i was gonna go over and say hi ! ' but then i figured , he doesn ' t care if he looks like you .",joy
3912,"that just cost me four bucks . but uh listen , i just called to see how the chick and the duck are doing ?",neutral
3913,"ohh , they ' re having a",non-neutral
3914,"kinda , but i ' ve just been having way too much fun .",joy
3915,so you ' re not homesick yet ?,surprise
3916,"no , i don ' t think so .",neutral
3917,"all right , the seven of us miss you .",non-neutral
3918,no .,neutral
3919,you ' ll see .,neutral
3920,"liam , do me a favour . tell the lads to go easy on ross , it ' s his first time .",neutral
3921,you don ' t say !,surprise
3922,"good luck , babe .",joy
3923,ross ! ross ! come on ! get in here ! ross ! come on !,non-neutral
3924,"ross , come on ! get in the bloody scrum ! ross , get in !",non-neutral
3925,joey !,joy
3926,i don ' t believe you spent my wedding fund on the beach house !,anger
3927,"we ' re sorry honey , but we just assumed if you got married after you turned 30 you ' d pay for it yourself .",neutral
3928,come on ! admit it ! that was the best nap you ever had !,non-neutral
3929,i ' ve had better .,neutral
3930,okay ! when !,non-neutral
3931,all right ! all right ! it was the best nap ever !,joy
3932,uh - huh !,non-neutral
3933,i ' ve said it ! okay ! but it ' s over joey !,non-neutral
3934,i want to do it again .,non-neutral
3935,we,neutral
3936,why not ?,neutral
3937,because it ' s weird !,disgust
3938,fine ! do you want something to drink ?,non-neutral
3939,"sure , what do you got ?",neutral
3940,warm milk and,neutral
3941,are you okay ?,neutral
3942,i need some milk .,neutral
3943,"ok , i ' ve got milk here you go . oh ! better ?",non-neutral
3944,no .,sadness
3945,"i ' m so embarrassed , i ' m the one he hit on !",surprise
3946,"pheebs , if i had never met him this never would have happened !",non-neutral
3947,i ' m so sorry ! no i ' m sorry ! no i ' m sorry ! no i ' m sorry !,sadness
3948,"no , wait , oh , what are we sorry about ?",surprise
3949,"i don ' t know . right , he ' s the pig !",non-neutral
3950,such a pig !,non-neutral
3951,"oh , god , he ' s such a pig ,",non-neutral
3952,oh he ' s like a .,non-neutral
3953,he ' s like a big disgusting .,non-neutral
3954,. like a .,neutral
3955,. pig . pig man !,non-neutral
3956,"yes , good ! ok .",non-neutral
3957,"oh , but he was my pig man . how did i not see this ?",non-neutral
3958,"oh ! i know ! it ' s because . he ' s gorgeous , and he ' s charming , and when he looks at you .",non-neutral
3959,"ok , ok , pheebs .",neutral
3960,the end .,neutral
3961,"oh , god .",non-neutral
3962,should i not have told you ?,surprise
3963,"no , no , trust , me , it ' s , it ' s , it ' s much better that i know .",neutral
3964,"uh , i just liked it better before it was better .",non-neutral
3965,"well , yes , it ' s kind ' ve an unusual house .",neutral
3966,"it has umm , three beautiful bedrooms and ah , no baths .",neutral
3967,"but y ' know , the ocean is right there .",neutral
3968,"knock , knock , knock .",neutral
3969,"ah , oh , hang on a second . come in , come in . all right , so think about it , and call me back .",neutral
3970,"are you ah , phoebe abott ?",neutral
3971,"ahh , yes .",neutral
3972,"hi phoebe abott , i ' m your best friends daughter !",joy
3973,you ' re erwin ' s daughter !,surprise
3974,"no , i - i mean your - your old best friend , here . lily , from high school . remember ?",neutral
3975,"oh gosh , lily , yes . of course i remember lily . i . then you must be ?",surprise
3976,"phoebe . phoebe . phoebe , yeah . she named me after you i guess .",non-neutral
3977,"uh - huh . wow ! well , look ! there ' s frank .",surprise
3978,"dude , you have got to turn on",neutral
3979,let ' s go watch it at your place .,neutral
3980,"nah , monica ' s watching some cooking show . come on , i don ' t want to miss when they were skinny .",neutral
3981,"chandler , chandler , y ' know what we should do ? you and i should go out and get some new sunglasses .",joy
3982,"what ? no , i want to watch this . . did your cable go out ?",non-neutral
3983,"no , that ' s",neutral
3984,"joey , why is your cable out ?",non-neutral
3985,"i uh , oh ! because , uh , i haven ' t really paid the bill",sadness
3986,"if you need money , will you please - please just let me loan you some money ?",non-neutral
3987,"no , chandler .",neutral
3988,"look , forget about it , okay ?",anger
3989,"look , i know things have been a little tight since janine moved out .",sadness
3990,"oh , was she hot .",joy
3991,whoa ho .,joy
3992,i know !,surprise
3993,"yeah , but , look i can handle it .",neutral
3994,all right ?,neutral
3995,"look , i can listen to the radio , huh ?",neutral
3996,and ross gave me this great book ( holds up the,neutral
3997,"all right , you want to see if the joke stealer will let us watch the show at his place ?",non-neutral
